0,2,17,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/16110179.java
1,2,29,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/10447015.java
2,2,10,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/15786525.java
3,2,9,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/17816763.java
4,2,32,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/15700435.java
5,2,8,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/21792852.java
6,2,10,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/4974676.java
7,2,14,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/859924.java
8,2,9,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/11293991.java
9,2,23,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/23266883.java
10,2,68,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/20578651.java
11,2,31,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/23107934.java
12,2,15,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/22943847.java
13,2,18,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/10774373.java
14,2,9,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/7990228.java
15,2,13,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/21409702.java
16,2,9,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/8841600.java
17,2,9,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/9552428.java
18,2,14,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/8021482.java
19,2,11,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/10894537.java
20,2,9,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/13072146.java
21,2,10,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/13658392.java
22,2,36,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/22937233.java
23,2,10,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/3088160.java
24,2,119,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/23370708.java
25,2,8,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/11622885.java
26,3,27,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/14405909.java
27,3,10,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/9524433.java
28,2,11,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/20372195.java
29,2,50,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/10567331.java
30,2,64,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/16168117.java
31,2,8,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/11240864.java
32,2,16,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/222968.java
33,2,81,/ssd/zww/BigClone/dataset/astnnData/astnnFunctionNormal/3477676.java
